timestamp,open,high,low,close,volume
2025-11-01 23:15:00,4005.74,4007.75,4005.74,4005.98,0
2025-11-01 23:30:00,4005.99,4005.99,4004.55,4004.56,0
2025-11-01 23:45:00,4004.56,4005.24,4001.4,4001.4,0
2025-11-03 09:45:00,3997.44,3998.31,3996.89,3996.89,0
2025-11-03 10:00:00,3996.89,3997.12,3987.85,3992.16,0
2025-11-03 10:15:00,3992.32,3993.94,3985.51,3991.66,0
2025-11-03 10:30:00,3991.66,3992.17,3977.11,3977.92,0
2025-11-03 10:45:00,3977.93,3983.25,3976.88,3979.05,0
2025-11-03 11:00:00,3979.05,3986.22,3967.44,3968.63,0
2025-11-03 11:15:00,3968.8,3972.62,3962.2,3970.31,0
2025-11-03 11:30:00,3970.31,3977.01,3963.91,3972.39,0
2025-11-03 11:45:00,3972.47,3975.85,3968,3971.28,0
2025-11-03 12:00:00,3971.41,3988.62,3966.57,3986.37,0
2025-11-03 12:15:00,3986.37,3997.77,3986.37,3996.68,0
2025-11-03 12:30:00,3996.78,3999.74,3990.26,3991.98,0
2025-11-03 12:45:00,3991.98,4002.21,3990.52,3997.68,0
2025-11-03 13:00:00,3997.63,4000.35,3993.32,3996.85,0
2025-11-03 13:15:00,3996.86,4006.34,3995.69,3995.69,0
2025-11-03 13:30:00,3995.7,4005,3995.01,4002.05,0
2025-11-03 13:45:00,4001.9,4003.39,3996.92,4002.01,0
2025-11-03 14:00:00,4001.97,4007.46,3998.85,4001.97,0
2025-11-03 14:15:00,4001.57,4005.08,3996.2,4000.63,0
2025-11-03 14:30:00,4000.62,4008.33,3999.47,4006.13,0
2025-11-03 14:45:00,4006.12,4010.05,4005.64,4005.89,0
2025-11-03 15:00:00,4005.89,4009.64,4002.96,4007,0
2025-11-03 15:15:00,4007.01,4007.01,3999.08,4001.98,0
2025-11-03 15:30:00,4001.97,4004.85,3999.97,4004.09,0
2025-11-03 15:45:00,4004.08,4004.32,3999.65,4001.01,0
2025-11-03 16:00:00,4001,4006.89,3995.74,4004.29,0
2025-11-03 16:15:00,4004.3,4008.71,4000.42,4007.7,0
2025-11-03 16:30:00,4007.71,4013.12,4007.71,4011.21,0
2025-11-03 16:45:00,4011.22,4013,4008.7,4011.07,0
2025-11-03 17:00:00,4011.06,4013,4008.03,4012.05,0
2025-11-03 17:15:00,4012.04,4016,4008.18,4012.99,0
2025-11-03 17:30:00,4013,4014.39,4008.75,4012.86,0
2025-11-03 17:45:00,4012.74,4014.91,4011.24,4014.15,0
2025-11-03 18:00:00,4014.16,4018.22,4011.26,4011.99,0
2025-11-03 18:15:00,4011.99,4016.06,4010.98,4015.53,0
2025-11-03 18:30:00,4015.15,4018.01,4012.37,4017.75,0
2025-11-03 18:45:00,4017.74,4020.78,4016.6,4020.34,0
2025-11-03 19:00:00,4020.35,4023.18,4017.76,4017.77,0
2025-11-03 19:15:00,4017.76,4018.71,4008.67,4011.91,0
2025-11-03 19:30:00,4011.58,4014.89,4009.07,4014.57,0
2025-11-03 19:45:00,4014.57,4016.79,4011.25,4016.76,0
2025-11-03 20:00:00,4016.37,4021.75,4013.78,4018.52,0
2025-11-03 20:15:00,4018.52,4018.52,4003.54,4004.47,0
2025-11-03 20:30:00,4004.6,4005.62,3994.6,3995.94,0
2025-11-03 20:45:00,3995.58,4001.45,3989.41,3998.32,0
2025-11-03 21:00:00,3998.22,4001.87,3980,3993.84,0
2025-11-03 21:15:00,3993.83,3998.11,3992.97,3996.82,0
2025-11-03 21:30:00,3996.65,3998.37,3991.8,3995.49,0
2025-11-03 21:45:00,3995.5,3997.2,3993.27,3996.52,0
2025-11-03 22:00:00,3996.53,4000.89,3993.77,4000.04,0
2025-11-03 22:15:00,4000.03,4003.95,3998.7,4003.51,0
2025-11-03 22:30:00,4003.52,4003.95,4000.47,4002.36,0
2025-11-03 22:45:00,4002.69,4004.8,4002.13,4003.3,0
2025-11-03 23:00:00,4003.3,4006.46,4001.93,4005.36,0
2025-11-03 23:15:00,4005.24,4005.35,3999.59,4001.73,0
2025-11-03 23:30:00,4001.72,4006.76,4000.23,4005.18,0
2025-11-03 23:45:00,4005.18,4009.75,4005,4009.47,0
2025-11-04 00:00:00,4009.88,4014.91,4009,4013.03,0
2025-11-04 00:15:00,4013.03,4016.09,4011.47,4011.95,0
2025-11-04 00:30:00,4011.88,4015.91,4008.3,4013.7,0
2025-11-04 00:45:00,4013.7,4014.93,4012.45,4013.48,0
2025-11-04 01:00:00,4013.48,4016.62,4009.16,4012.81,0
2025-11-04 01:15:00,4012.81,4017.67,4007.23,4007.38,0
2025-11-04 01:30:00,4007.38,4010.27,4001.2,4009.87,0
2025-11-04 01:45:00,4009.87,4021.03,4009.87,4019.28,0
2025-11-04 02:00:00,4019.28,4024.93,4019.28,4022.61,0
2025-11-04 02:15:00,4022.61,4023.71,4005.6,4007.91,0
2025-11-04 02:30:00,4007.48,4017.15,4000,4016.41,0
2025-11-04 02:45:00,4016.09,4018.12,4000.05,4003.73,0
2025-11-04 03:00:00,4003.78,4008.28,3998.51,4000.67,0
2025-11-04 03:15:00,4000.67,4000.67,3990.78,3993.04,0
2025-11-04 03:30:00,3993.04,3998.44,3990,3997.66,0
2025-11-04 03:45:00,3997.65,4003.04,3995.94,4001.69,0
2025-11-04 04:00:00,4001.79,4003.23,3999,4002.47,0
2025-11-04 04:15:00,4002.47,4006.2,4000.9,4002.28,0
2025-11-04 04:30:00,4002.27,4005.46,3999.83,4000.9,0
2025-11-04 04:45:00,4000.9,4002.5,4000.9,4002.22,0
2025-11-04 05:00:00,4002.23,4002.23,3998.54,3999.08,0
2025-11-04 05:15:00,3999.08,4000.03,3995,3997,0
2025-11-04 05:30:00,3997,4003.83,3997,4002.75,0
2025-11-04 05:45:00,4002.75,4002.75,3998.41,4001.76,0
2025-11-04 06:00:00,4001.51,4002.54,3990.5,3998.42,0
2025-11-04 06:15:00,3998.42,4000.7,3995.97,3998.6,0
2025-11-04 06:30:00,3998.6,3999.09,3996.09,3996.55,0
2025-11-04 06:45:00,3996.54,4002.7,3995.77,3999.2,0
2025-11-04 07:00:00,3999.67,4007.07,3999.67,4005.81,0
2025-11-04 07:15:00,4005.8,4009.04,4004.62,4006.26,0
2025-11-04 07:30:00,4006.25,4006.56,4002.26,4003,0
2025-11-04 07:45:00,4003,4005.95,4002.42,4004.56,0
2025-11-04 08:00:00,4004.55,4005,4000,4000,0
2025-11-04 08:15:00,4000,4000.39,3996.16,3996.16,0
2025-11-04 08:30:00,3996.16,3998.73,3995.22,3996.93,0
2025-11-04 08:45:00,3996.94,3998.75,3995.71,3998.01,0
2025-11-04 09:00:00,3998.01,3998.01,3994.12,3994.83,0
2025-11-04 09:15:00,3994.83,3999.77,3994.82,3999.77,0
2025-11-04 09:30:00,3999.77,4000.86,3995.95,3996.52,0
2025-11-04 09:45:00,3996.51,4001.27,3996.51,3997.91,0
2025-11-04 10:00:00,3997.91,3997.97,3980.07,3983.52,0
2025-11-04 10:15:00,3983.51,3989.76,3982.3,3988.79,0
2025-11-04 10:30:00,3988.91,3993.58,3986.47,3990.86,0
2025-11-04 10:45:00,3990.87,3992.68,3985.94,3992.01,0
2025-11-04 11:00:00,3992.02,3993.37,3985,3988.57,0
2025-11-04 11:15:00,3988.41,3991.9,3985.57,3986.2,0
2025-11-04 11:30:00,3986.21,3986.94,3975,3976.23,0
2025-11-04 11:45:00,3976.24,3983.31,3976.24,3981.76,0
2025-11-04 12:00:00,3981.76,3990.01,3980.77,3985.99,0
2025-11-04 12:15:00,3985.98,3988.81,3977.93,3980.32,0
2025-11-04 12:30:00,3980.39,3984.91,3972.97,3983.24,0
2025-11-04 12:45:00,3983.24,3987.42,3981.98,3984.19,0
2025-11-04 13:00:00,3984.2,3984.2,3969.99,3972.58,0
2025-11-04 13:15:00,3972.57,3978.33,3972.57,3978.33,0
2025-11-04 13:30:00,3978.33,3979.5,3972.56,3976.95,0
2025-11-04 13:45:00,3976.96,3980,3967.12,3979.99,0
2025-11-04 14:00:00,3980,3984.6,3976.01,3983.68,0
2025-11-04 14:15:00,3983.67,3990.68,3979.87,3988.49,0
2025-11-04 14:30:00,3988.48,3996.92,3987.57,3988.8,0
2025-11-04 14:45:00,3988.79,3991.77,3987.71,3990.87,0
2025-11-04 15:00:00,3991.09,3991.09,3984.95,3984.95,0
2025-11-04 15:15:00,3984.95,3989.51,3984.76,3989,0
2025-11-04 15:30:00,3989,3990,3984.82,3984.82,0
2025-11-04 15:45:00,3984.82,3987.88,3980.78,3981.66,0
2025-11-04 16:00:00,3981.67,3984.25,3978.45,3981.47,0
2025-11-04 16:15:00,3981.19,3983.4,3979.58,3979.58,0
2025-11-04 16:30:00,3979.52,3981.2,3971.83,3971.83,0
2025-11-04 16:45:00,3971.83,3975.6,3967.51,3967.51,0
2025-11-04 17:00:00,3967.52,3970.27,3960.38,3970.26,0
2025-11-04 17:15:00,3970.39,3971.79,3965.01,3970.67,0
2025-11-04 17:30:00,3970.68,3979.53,3969.61,3978.84,0
2025-11-04 17:45:00,3976.23,3980.85,3971.5,3978.72,0
2025-11-04 18:00:00,3978.71,3984.42,3975.09,3980.84,0
2025-11-04 18:15:00,3980.85,3988.99,3978.16,3987.85,0
2025-11-04 18:30:00,3987.85,3989.7,3984.5,3985,0
2025-11-04 18:45:00,3985,4009,3982.77,3988.3,0
2025-11-04 19:00:00,3988.3,3992.96,3984.42,3984.62,0
2025-11-04 19:15:00,3984.61,3992.45,3983.46,3992.45,0
2025-11-04 19:30:00,3992.44,3992.44,3987.53,3990.8,0
2025-11-04 19:45:00,3990.8,3991.77,3987.76,3988.88,0
2025-11-04 20:00:00,3988.88,3989.53,3984.27,3985.01,0
2025-11-04 20:15:00,3984.85,3987.63,3984.23,3985.7,0
2025-11-04 20:30:00,3985.7,3991.99,3984.54,3990.18,0
2025-11-04 20:45:00,3990.63,3990.63,3984.55,3985.59,0
2025-11-04 21:00:00,3985.59,3988.02,3980.27,3987.95,0
2025-11-04 21:15:00,3987.96,3990.19,3985.49,3986.19,0
2025-11-04 21:30:00,3986.19,3992.42,3985.16,3990.32,0
2025-11-04 21:45:00,3990.33,3990.62,3986.16,3988.18,0
2025-11-04 22:00:00,3988.19,3991.06,3987.86,3990.49,0
2025-11-04 22:15:00,3990.49,3993.27,3989.23,3991.19,0
2025-11-04 22:30:00,3991.2,3992.8,3989.44,3990.11,0
2025-11-04 22:45:00,3990.1,3995,3989.55,3991.52,0
2025-11-04 23:00:00,3991.51,3992.25,3988.1,3989.81,0
2025-11-04 23:15:00,3989.81,3990.67,3983.85,3983.85,0
2025-11-04 23:30:00,3983.85,3985.12,3979.27,3984.67,0
2025-11-04 23:45:00,3984.67,3986.39,3978.84,3979.88,0
2025-11-05 00:00:00,3979.4,3988.4,3978.62,3986.48,0
2025-11-05 00:15:00,3986.49,3988.57,3977.24,3978.85,0
2025-11-05 00:30:00,3978.85,3981.2,3970.4,3974.38,0
2025-11-05 00:45:00,3974.37,3976.14,3967.29,3969.8,0
2025-11-05 01:00:00,3969.79,3970.74,3960.07,3970.74,0
2025-11-05 01:15:00,3970.73,3972.57,3947.93,3948.02,0
2025-11-05 01:30:00,3948.02,3956.66,3927.23,3931.28,0
2025-11-05 01:45:00,3931.28,3956.49,3931.28,3954.25,0
2025-11-05 02:00:00,3954.25,3955.2,3943.44,3945.38,0
2025-11-05 02:15:00,3945.38,3951,3940.4,3948.19,0
2025-11-05 02:30:00,3948.19,3964.16,3946.71,3961.36,0
2025-11-05 02:45:00,3961.36,3962.27,3951.97,3951.97,0
2025-11-05 03:00:00,3951.97,3960.48,3951.97,3957.99,0
2025-11-05 03:15:00,3958,3968.33,3958,3965.71,0
2025-11-05 03:30:00,3965.71,3968.35,3959.61,3963.18,0
2025-11-05 03:45:00,3963.18,3963.83,3957.97,3961.06,0
2025-11-05 04:00:00,3961.07,3963.6,3955.01,3956.78,0
2025-11-05 04:15:00,3956.79,3958.08,3949.58,3951.57,0
2025-11-05 04:30:00,3951.56,3957.5,3951.4,3952.65,0
2025-11-05 04:45:00,3952.65,3955.32,3942.8,3946.42,0
2025-11-05 05:00:00,3945.99,3946.91,3927,3941.06,0
2025-11-05 05:15:00,3941.07,3943.4,3935.91,3940.54,0
2025-11-05 05:30:00,3940.54,3941.61,3918,3926.87,0
2025-11-05 05:45:00,3926.87,3931.8,3924.8,3930.5,0
2025-11-05 06:00:00,3930.5,3936.33,3926.54,3932.82,0
2025-11-05 06:15:00,3932.6,3939.76,3932.6,3935.53,0
2025-11-05 06:30:00,3935.78,3936.39,3928.31,3930.75,0
2025-11-05 06:45:00,3930.74,3932.15,3928.4,3930.56,0
2025-11-05 07:00:00,3930.56,3932.31,3924.13,3926.55,0
2025-11-05 07:15:00,3926.56,3930.73,3922.18,3930.73,0
2025-11-05 07:30:00,3930.73,3936.24,3929.51,3935.49,0
2025-11-05 07:45:00,3935.48,3935.48,3929.03,3931.35,0
2025-11-05 08:00:00,3931.35,3932.34,3920,3926.31,0
2025-11-05 08:15:00,3926.31,3930.01,3922.54,3925.81,0
2025-11-05 08:30:00,3925.94,3929.78,3921.7,3923.04,0
2025-11-05 08:45:00,3923.04,3926.38,3921.98,3926.01,0
2025-11-05 09:00:00,3926.01,3935,3924.81,3934.4,0
2025-11-05 09:15:00,3934.4,3934.94,3930.47,3933.74,0
2025-11-05 09:30:00,3933.74,3934.66,3926.51,3929.68,0
2025-11-05 09:45:00,3929.68,3929.68,3927.11,3928.09,0
2025-11-05 10:00:00,3928.09,3933.57,3926.3,3929.98,0
2025-11-05 10:15:00,3929.97,3934.29,3928.55,3931.92,0
2025-11-05 10:30:00,3931.92,3932.53,3928.55,3932.5,0
2025-11-05 10:45:00,3932.15,3932.92,3925.35,3929.18,0
2025-11-05 11:00:00,3929.45,3935.34,3925.98,3934.58,0
2025-11-05 11:15:00,3934.57,3936.15,3927.62,3932.24,0
2025-11-05 11:30:00,3932.25,3932.57,3921.83,3925.19,0
2025-11-05 11:45:00,3925.19,3932.28,3922.79,3931.81,0
2025-11-05 12:00:00,3931.81,3935.43,3929.67,3934.55,0
2025-11-05 12:15:00,3934.55,3938.03,3929.61,3937.47,0
2025-11-05 12:30:00,3937.47,3939,3933.23,3934.83,0
2025-11-05 12:45:00,3934.82,3934.82,3920,3926.67,0
2025-11-05 13:00:00,3926.67,3936.17,3926.67,3934.17,0
2025-11-05 13:15:00,3934.17,3934.17,3928,3930.69,0
2025-11-05 13:30:00,3930.7,3941.44,3929.83,3937.48,0
2025-11-05 13:45:00,3937.48,3944.8,3937.48,3942.73,0
2025-11-05 14:00:00,3942.73,3949.35,3942.46,3946.59,0
2025-11-05 14:15:00,3946.58,3951.34,3946.58,3949.75,0
2025-11-05 14:30:00,3949.71,3954.9,3948.63,3954.9,0
2025-11-05 14:45:00,3954.9,3960.23,3954.9,3957.01,0
2025-11-05 15:00:00,3957,3959.66,3955.86,3956.94,0
2025-11-05 15:15:00,3956.94,3958.86,3955.28,3957.36,0
2025-11-05 15:30:00,3957.37,3963.83,3957.37,3962.89,0
2025-11-05 15:45:00,3962.89,3965.44,3958.59,3960.5,0
2025-11-05 16:00:00,3960.5,3962.3,3957.25,3961.9,0
2025-11-05 16:15:00,3961.89,3968.69,3960.93,3967,0
2025-11-05 16:30:00,3966.71,3966.71,3959.58,3960.55,0
2025-11-05 16:45:00,3960.55,3960.55,3952.95,3954.44,0
2025-11-05 17:00:00,3954.44,3958.01,3952.12,3954.84,0
2025-11-05 17:15:00,3954.83,3958.9,3954.36,3956.87,0
2025-11-05 17:30:00,3956.88,3963.97,3955.26,3962.06,0
2025-11-05 17:45:00,3962.05,3963.28,3959.41,3961.03,0
2025-11-05 18:00:00,3961.02,3961.45,3957.19,3960.54,0
2025-11-05 18:15:00,3960.55,3962.99,3958.15,3959.89,0
2025-11-05 18:30:00,3959.88,3965.25,3958.54,3964.09,0
2025-11-05 18:45:00,3964.09,3966.91,3962.17,3965.97,0
2025-11-05 19:00:00,3965.97,3977.86,3965.97,3973.64,0
2025-11-05 19:15:00,3973.64,3974.98,3969.86,3970.99,0
2025-11-05 19:30:00,3970.99,3977.42,3970.99,3972.4,0
2025-11-05 19:45:00,3972.4,3975,3970.76,3971.87,0
2025-11-05 20:00:00,3971.86,3972.98,3968.6,3968.61,0
2025-11-05 20:15:00,3968.61,3968.61,3958.68,3959.3,0
2025-11-05 20:30:00,3959.46,3965.14,3958.12,3964.3,0
2025-11-05 20:45:00,3964.3,3966.44,3963,3966.07,0
2025-11-05 21:00:00,3966.08,3966.08,3952.18,3957.96,0
2025-11-05 21:15:00,3957.96,3960.61,3955.07,3959.17,0
2025-11-05 21:30:00,3959.16,3960.87,3957.84,3960.47,0
2025-11-05 21:45:00,3960.46,3963.33,3953.54,3957.36,0
2025-11-05 22:00:00,3957.58,3961.79,3954.99,3955.14,0
2025-11-05 22:15:00,3954.99,3957.6,3952.72,3953.91,0
2025-11-05 22:30:00,3953.67,3958.79,3953.01,3957.95,0
2025-11-05 22:45:00,3957.95,3962.54,3957.15,3961.52,0
2025-11-05 23:00:00,3961.53,3963.34,3957.36,3959.71,0
2025-11-05 23:15:00,3959.71,3965.22,3959.71,3964.3,0
2025-11-05 23:30:00,3964.3,3966.34,3960,3961.4,0
2025-11-05 23:45:00,3961.19,3965.7,3959.53,3965.7,0
2025-11-06 00:00:00,3965.84,3969.9,3962.85,3968.18,0
2025-11-06 00:15:00,3968.19,3970.51,3960.25,3970.2,0
2025-11-06 00:30:00,3970.21,3971.66,3965.98,3969.9,0
2025-11-06 00:45:00,3969.9,3974.45,3967.02,3970.57,0
2025-11-06 01:00:00,3970.89,3975.56,3969.46,3974.52,0
2025-11-06 01:15:00,3974.52,3980,3973.49,3979.08,0
2025-11-06 01:30:00,3979.04,3980,3972.29,3972.29,0
2025-11-06 01:45:00,3972.29,3973.92,3966.26,3969.65,0
2025-11-06 02:00:00,3969.65,3972.14,3961.01,3966.46,0
2025-11-06 02:15:00,3966.47,3975.76,3963.68,3974.98,0
2025-11-06 02:30:00,3974.98,3980.79,3974.66,3980.05,0
2025-11-06 02:45:00,3979.85,3979.95,3974.35,3974.86,0
2025-11-06 03:00:00,3974.86,3978.47,3973.4,3973.4,0
2025-11-06 03:15:00,3973.4,3976.36,3971.5,3975.78,0
2025-11-06 03:30:00,3975.78,3977.97,3973.38,3977.21,0
2025-11-06 03:45:00,3977.21,3983.34,3977.21,3982.83,0
2025-11-06 04:00:00,3982.83,3984.68,3979.61,3980.85,0
2025-11-06 04:15:00,3980.86,3983,3975.59,3981.51,0
2025-11-06 04:30:00,3981.47,3982.85,3979.35,3982.5,0
2025-11-06 04:45:00,3982.5,3982.5,3979.46,3981.92,0
2025-11-06 05:00:00,3981.85,3982.94,3978.88,3982.94,0
2025-11-06 05:15:00,3982.93,3984.74,3981.85,3982.6,0
2025-11-06 05:30:00,3982.6,3984,3975.16,3978.22,0
2025-11-06 05:45:00,3978.22,3982.19,3978.22,3980.45,0
2025-11-06 06:00:00,3980.45,3983.79,3977,3978.11,0
2025-11-06 06:15:00,3978.1,3981.64,3977,3981.62,0
2025-11-06 06:30:00,3981.61,3985.32,3979.98,3984.44,0
2025-11-06 06:45:00,3984.44,3985.21,3983.84,3984.63,0
2025-11-06 07:00:00,3984.64,3986.47,3982.19,3985.05,0
2025-11-06 07:15:00,3985.05,3988.23,3984.64,3985.99,0
2025-11-06 07:30:00,3985.99,3987.69,3983.69,3984.1,0
2025-11-06 07:45:00,3984.1,3985.2,3980.91,3983.02,0
2025-11-06 08:00:00,3983.02,3984.33,3981.31,3982.68,0
2025-11-06 08:15:00,3982.67,3982.98,3980.19,3981.31,0
2025-11-06 08:30:00,3981.31,3984.91,3981.31,3982.56,0
2025-11-06 08:45:00,3982.57,3982.57,3978.01,3979.61,0
2025-11-06 09:00:00,3979.62,3979.62,3976.55,3976.55,0
2025-11-06 09:15:00,3976.55,3976.56,3976.54,3976.54,0
2025-11-06 09:30:00,3976.54,3979.62,3976.54,3979.62,0
2025-11-06 09:45:00,3979.62,3980.57,3977.53,3979.3,0
2025-11-06 10:00:00,3979.29,3980.62,3962.92,3967.33,0
2025-11-06 10:15:00,3967.67,3969.89,3966.74,3968.74,0
2025-11-06 10:30:00,3968.75,3973.28,3968.74,3972.37,0
2025-11-06 10:45:00,3972.36,3974.83,3970.88,3971.74,0
2025-11-06 11:00:00,3971.75,3972.41,3968.11,3972.41,0
2025-11-06 11:15:00,3972.41,3972.41,3968.91,3971.26,0
2025-11-06 11:30:00,3971.26,3971.26,3966.28,3969.11,0
2025-11-06 11:45:00,3969.11,3971.26,3967.42,3971.26,0
2025-11-06 12:00:00,3971.45,3972.18,3958.68,3965.31,0
2025-11-06 12:15:00,3965.3,3969.44,3962.29,3963.37,0
2025-11-06 12:30:00,3963.37,3967.75,3961.89,3965.16,0
2025-11-06 12:45:00,3965.16,3970.69,3965.15,3970.69,0
2025-11-06 13:00:00,3970.68,3974.28,3967.73,3970.82,0
2025-11-06 13:15:00,3970.82,3972.24,3969.87,3971.75,0
2025-11-06 13:30:00,3971.76,3977.92,3971.76,3972.66,0
2025-11-06 13:45:00,3972.66,3977.01,3972.25,3976.36,0
2025-11-06 14:00:00,3976.37,3977.81,3974.23,3977.47,0
